timestamp_ns,side,exec_price,hypothesis_id,signal,mid_price_plus_100ms,mid_price_plus_500ms,mid_price_plus_1000ms,mid_price_plus_5000ms
1726057806112609024,BUY,5483.25,4,0.15519967825718756,5489.25,5555.0,5480.0,5490.75
1726057806112609024,BUY,5483.25,4,0.15519967825718756,5489.25,5555.0,5480.0,5490.75
1726057806112919040,SELL,5483.25,4,-0.15859330684470777,5489.25,5555.0,5473.25,5490.75
1726057806112919040,SELL,5483.25,4,-0.15859330684470777,5489.25,5555.0,5473.25,5490.75
1726057806115063808,BUY,5489.5,4,0.16055487648842542,5488.0,5555.0,5473.25,5490.75
1726057806115063808,BUY,5489.5,4,0.16055487648842542,5488.0,5555.0,5473.25,5490.75
1726057806125186816,SELL,5484.75,4,-0.15399611353938442,5489.75,5467.5,5487.75,5490.75
1726057806125186816,SELL,5484.75,4,-0.15399611353938442,5489.75,5467.5,5487.75,5490.75
1726057806185416960,BUY,5485.0,4,0.15050170777914323,5491.25,5466.0,5505.25,5490.5
1726057806185416960,BUY,5485.0,4,0.15050170777914323,5491.25,5466.0,5505.25,5490.5
1726057806826824960,SELL,5485.0,4,-0.18094859711454103,5485.0,5542.5,5504.0,5491.0
1726057806826824960,SELL,5485.0,4,-0.18094859711454103,5485.0,5542.5,5504.0,5491.0
1726057806832560128,BUY,5558.25,4,0.16525949125144088,5485.0,5472.75,5504.0,5491.5
1726057806832560128,BUY,5558.25,4,0.16525949125144088,5485.0,5472.75,5504.0,5491.5
1726057806883085056,SELL,5484.75,4,-0.1568074811173999,5435.25,5486.75,5473.75,5509.75
1726057806883085056,SELL,5484.75,4,-0.1568074811173999,5435.25,5486.75,5473.75,5509.75
1726057807197664000,BUY,5488.25,4,0.15113931983523815,5473.25,5506.25,5489.25,5480.25
1726057807197664000,BUY,5488.25,4,0.15113931983523815,5473.25,5506.25,5489.25,5480.25
1726057807361156096,SELL,5499.5,4,-0.1812339275112286,5540.0,5505.5,5508.75,5492.0
1726057807361156096,SELL,5499.5,4,-0.1812339275112286,5540.0,5505.5,5508.75,5492.0
1726057807424397056,BUY,5561.5,4,0.16970974183108062,5487.5,5469.5,5503.5,5479.75
1726057807424397056,BUY,5561.5,4,0.16970974183108062,5487.5,5469.5,5503.5,5479.75
1726057807481597952,SELL,5486.75,4,-0.15987928817312808,5504.0,5469.0,5490.5,5491.5
1726057807481597952,SELL,5486.75,4,-0.15987928817312808,5504.0,5469.0,5490.5,5491.5
1726057808744790016,BUY,5484.0,4,0.15634985817648728,5503.75,5488.75,5491.5,5494.0
1726057808744790016,BUY,5484.0,4,0.15634985817648728,5503.75,5488.75,5491.5,5494.0
1726057808810923008,SELL,5511.0,4,-0.20420406650361891,5490.5,5511.75,5491.0,5494.0
1726057808810923008,SELL,5511.0,4,-0.20420406650361891,5490.5,5511.75,5491.0,5494.0
1726057808834856960,BUY,5503.75,4,0.18723976357627184,5475.25,5488.0,5506.5,5494.0
1726057808834856960,BUY,5503.75,4,0.18723976357627184,5475.25,5488.0,5506.5,5494.0
1726057808904370176,SELL,5490.5,4,-0.1688499728302994,5489.0,5512.25,5476.5,5494.0
1726057808904370176,SELL,5490.5,4,-0.1688499728302994,5489.0,5512.25,5476.5,5494.0
1726057808929697024,BUY,5503.75,4,0.15066760875668941,5503.25,5476.0,5515.0,5494.25
1726057808929697024,BUY,5503.75,4,0.15066760875668941,5503.25,5476.0,5515.0,5494.25
1726057809019406080,SELL,5474.25,4,-0.18313459206670835,5489.5,5497.0,5491.0,5493.25
1726057809019406080,SELL,5474.25,4,-0.18313459206670835,5489.5,5497.0,5491.0,5493.25
1726057809319014144,BUY,5512.0,4,0.17009258047997586,5490.25,5491.0,5517.75,5493.25
1726057809319014144,BUY,5512.0,4,0.17009258047997586,5490.25,5491.0,5517.75,5493.25
1726057809398224128,SELL,5489.5,4,-0.15628816922936703,5491.0,5505.0,5493.0,5493.0
1726057809398224128,SELL,5489.5,4,-0.15628816922936703,5491.0,5505.0,5493.0,5493.0
1726057809422940928,BUY,5489.75,4,0.1918052076907603,5491.25,5436.75,5493.5,5492.0
1726057809422940928,BUY,5489.75,4,0.1918052076907603,5491.25,5436.75,5493.5,5492.0
1726057809423207168,SELL,5489.75,4,-0.19151568212102388,5491.25,5436.75,5493.5,5492.0
1726057809423207168,SELL,5489.75,4,-0.19151568212102388,5491.25,5436.75,5493.5,5492.0
1726057809622749184,BUY,5493.0,4,0.15506935044786188,5478.25,5506.0,5475.75,5492.5
1726057809622749184,BUY,5493.0,4,0.15506935044786188,5478.25,5506.0,5475.75,5492.5
1726057809967062016,SELL,5515.25,4,-0.20705521593591297,5492.25,5493.0,5505.5,5491.5
1726057809967062016,SELL,5515.25,4,-0.20705521593591297,5492.25,5493.0,5505.5,5491.5
1726057809967240192,BUY,5515.25,4,0.16134379628833959,5492.25,5492.75,5505.5,5491.5
1726057809967240192,BUY,5515.25,4,0.16134379628833959,5492.25,5492.75,5505.5,5491.5
1726057810044889088,SELL,5491.75,4,-0.18221073196473878,5492.75,5493.25,5490.5,5475.75
1726057810044889088,SELL,5491.75,4,-0.18221073196473878,5492.75,5493.25,5490.5,5475.75
1726057810045260800,BUY,5491.5,4,0.18074395021957204,5492.75,5493.25,5477.25,5475.75
