release_date,event_type,source,source_url,timezone,release_time
2022-08-05,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-08-12,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-08-19,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-08-26,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-09-02,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-09-09,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-09-16,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-09-23,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-09-30,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-10-07,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-10-14,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-10-21,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-10-28,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-11-04,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-11-11,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-11-18,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-11-25,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-12-02,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-12-09,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-12-16,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-12-23,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2022-12-30,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-01-06,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-01-13,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-01-20,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-01-27,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-02-03,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-02-10,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-02-17,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-02-24,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-03-03,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-03-10,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-03-17,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-03-24,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-03-31,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-04-07,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-04-14,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-04-21,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-04-28,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-05-05,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-05-12,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-05-19,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-05-26,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-06-02,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-06-09,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-06-16,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-06-23,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-06-30,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-07-07,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-07-14,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-07-21,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-07-28,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-08-04,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-08-11,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-08-18,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-08-25,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-09-01,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-09-08,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-09-15,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-09-22,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-09-29,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-10-06,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-10-13,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-10-20,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-10-27,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-11-03,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-11-10,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-11-17,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-11-24,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-12-01,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-12-08,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-12-15,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-12-22,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2023-12-29,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-01-05,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-01-12,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-01-19,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-01-26,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-02-02,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-02-09,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-02-16,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-02-23,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-03-01,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-03-08,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-03-15,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-03-22,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-03-29,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-04-05,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-04-12,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-04-19,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-04-26,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-05-03,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-05-10,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-05-17,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-05-24,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-05-31,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-06-07,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-06-14,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-06-21,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-06-28,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-07-05,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-07-12,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-07-19,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-07-26,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-08-02,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-08-09,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-08-16,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-08-23,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-08-30,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-09-06,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-09-13,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-09-20,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-09-27,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-10-04,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-10-11,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-10-18,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-10-25,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-11-01,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-11-08,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-11-15,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-11-22,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-11-29,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-12-06,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-12-13,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-12-20,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2024-12-27,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-01-03,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-01-10,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-01-17,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-01-24,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-01-31,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-02-07,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-02-14,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-02-21,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-02-28,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-03-07,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-03-14,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-03-21,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-03-28,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-04-04,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-04-11,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-04-18,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-04-25,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-05-02,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-05-09,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-05-16,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-05-23,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-05-30,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-06-06,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-06-13,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-06-20,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-06-27,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-07-04,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-07-11,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-07-18,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-07-25,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-08-01,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-08-08,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-08-15,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-08-22,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-08-29,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-09-05,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-09-12,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-09-19,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-09-26,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-10-03,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-10-10,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-10-17,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-10-24,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-10-31,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-11-07,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-11-14,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-11-21,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-11-28,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-12-05,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-12-12,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-12-19,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
2025-12-26,BAKER_HUGHES_RIG,BakerHughes,https://rigcount.bakerhughes.com/,America/New_York,13:00:00
